414,207,4
376,1195,2
348,746,5
42,407,3
310,4,3
296,355,2
244,300,2
309,743,3
252,7,4
242,304,5
439,14,1
214,268,3
341,951,4
83,468,3
294,432,5
219,563,1
95,241,3
323,47,3
432,4,4
22,408,1
46,899,5
321,1039,5
59,204,5
403,999,4
224,719,4
106,691,4
200,747,5
373,273,3
377,1,4
74,124,3
74,331,4
449,25,2
311,936,3
337,192,5
379,9,4
234,283,3
222,586,4
384,210,4
311,545,4
229,310,3
113,671,2
303,420,4
439,39,3
90,143,5
234,194,5
256,716,4
94,760,3
144,1271,3
236,195,2
3,264,2
414,11,5
93,474,5
408,168,5
402,1169,1
422,426,4
372,218,3
426,133,3
402,506,2
214,504,4
207,265,3
386,1063,2
270,117,3
215,354,4
18,697,3
342,886,4
430,173,4
447,179,5
27,294,3
434,579,3
325,584,3
312,325,4
119,967,3
231,914,5
447,38,4
426,319,3
95,191,5
258,740,5
278,996,4
336,212,4
403,188,4
177,293,4
235,1108,3
114,96,3
181,246,1
396,1208,2
222,825,2
268,216,1
300,252,3
367,257,5
414,536,2
439,229,3
116,137,2
42,410,1
309,777,3
46,533,3
358,156,4
59,508,4
275,564,4
148,705,3
28,70,4
323,234,3
62,229,3
178,241,5
406,676,4
279,73,3
38,421,3
337,598,5
317,871,4
356,402,3
403,50,5
402,993,1
23,702,4
184,420,4
114,186,3
62,269,2
413,92,3
413,825,3
90,316,5
434,415,3
403,818,3
376,445,4
338,71,5
414,98,5
174,271,5
62,228,3
444,69,4
13,591,3
85,163,3
158,184,3
59,183,5
315,246,3
396,42,2
207,976,3
278,1000,3
439,449,3
115,178,5
236,440,4
90,202,3
345,819,1
303,98,4
446,285,4
141,299,5
97,32,5
404,1017,3
90,870,3
102,441,1
174,1128,2
198,183,5
126,260,1
230,916,3
141,106,5
413,931,3
340,23,5
207,154,2
194,192,5
368,98,5
296,812,3
420,1123,4
386,159,2
330,127,5
38,88,5
296,137,5
406,487,2
326,467,4
122,46,5
201,39,1
384,52,5
60,524,4
10,1,4
254,211,3
378,30,4
217,1216,2
320,586,3
221,458,4
364,258,4
426,702,4
28,433,5
385,308,5
110,740,3
329,937,5
87,118,4
432,668,3
296,679,2
85,215,4
207,1136,4
279,135,4
328,66,5
93,807,4
426,272,4
108,137,5
413,41,3
279,132,4
7,176,3
300,199,4
358,924,3
119,837,4
390,739,4
389,1149,2
404,475,4
306,74,4
372,77,4
449,518,2
58,405,5
391,217,5
13,599,5
376,239,4
316,229,1
62,168,5
407,285,4
290,181,5
328,416,5
254,132,4
384,2,4
426,1409,3
410,260,1
422,751,2
234,917,4
234,218,4
331,313,5
82,199,4
413,51,5
13,584,3
244,145,3
343,838,4
376,83,4
451,489,2
5,214,3
323,521,3
194,1082,3
363,7,2
13,478,3
406,378,2
289,446,1
161,275,5
336,132,2
290,92,4
413,501,5
303,848,5
413,283,4
269,732,5
450,1021,1
130,246,4
448,268,2
167,204,4
386,274,5
309,44,3
168,614,3
253,89,4
16,354,5
264,649,5
10,647,3
451,1052,4
411,100,5
225,22,5
386,71,4
158,148,4
95,285,5
432,623,5
7,415,4
125,282,5
100,291,2
85,974,2
410,300,3
246,232,3
345,472,4
406,927,2
321,243,1
6,519,3
411,264,3
207,857,3
207,968,3
13,474,4
450,418,4
426,144,4
426,495,4
134,15,5
239,207,5
118,134,5
216,9,4
382,786,2
128,755,4
208,364,2
294,115,5
275,573,4
249,249,4
298,59,5
59,724,3
151,189,5
375,402,3
395,1433,5
97,656,5
321,866,3
447,654,5
377,471,4
189,127,4
117,257,5
198,378,3
432,272,5
406,649,3
128,609,3
14,708,5
95,708,3
406,154,5
447,252,3
336,170,5
201,650,4
379,478,5
174,138,1
85,315,3
82,478,5
294,289,4
404,161,2
222,159,3
194,772,2
270,420,4
3,346,3
414,422,4
75,734,1
94,688,4
318,1,3
14,282,4
447,1149,5
312,1154,2
246,792,1
229,338,4
197,259,1
246,38,1
42,77,5
130,41,3
409,173,5
222,280,3
248,402,4
264,179,5
432,752,1
305,214,5
118,217,3
352,305,4
442,123,1
391,554,4
83,35,1
403,932,4
370,1068,4
426,452,3
200,417,5
402,525,1
20,98,3
24,355,3
300,729,2
363,56,5
198,554,3
16,624,4
246,233,3
429,541,3
404,68,4
41,181,4
268,393,4
246,920,2
426,162,4
402,647,1
1,161,4
56,164,4
389,129,4
181,469,1
7,536,2
214,322,5
154,700,4
325,311,4
292,1214,3
45,108,4
178,455,3
296,449,2
119,709,3
358,508,5
297,591,3
70,69,4
151,417,5
291,135,4
413,71,4
448,321,4
390,717,2
447,561,4
197,660,4
181,975,1
375,911,4
185,444,4
130,230,3
371,1031,5
345,949,5
237,185,4
82,240,1
384,69,3
22,168,5
145,923,1
104,705,3
267,293,3
222,261,1
262,913,4
43,215,5
274,448,3
296,152,4
144,160,2
388,238,5
449,1098,2
328,77,4
197,321,3
406,181,4
439,554,2
210,179,3
450,125,3
184,512,4
378,135,5
444,815,3
451,182,3
16,195,5
444,539,4
233,56,5
343,310,3
402,1532,3
300,823,4
448,872,1
5,361,1
323,100,4
343,962,4
451,415,3
326,471,4
234,469,2
447,492,5
404,82,3
371,230,5
158,204,4
285,939,4
243,770,4
303,522,5
38,234,5
390,100,1
82,1153,2
13,511,5
323,502,3
384,83,4
285,420,4
275,795,2
310,958,5
414,1028,3
145,992,1
87,201,2
330,120,4
161,135,2
447,672,1
339,877,5
56,77,3
341,911,4
362,938,1
323,99,5
168,734,5
64,232,2
185,274,4
292,648,5
216,647,4
292,632,3
268,176,2
1,62,3
274,936,3
390,832,4
335,1005,4
253,79,5
198,174,5
447,384,5
234,840,3
174,345,4
96,1143,5
278,611,3
156,48,4
434,1102,4
391,547,3
294,392,4
325,226,3
316,512,3
390,148,4
330,53,3
390,41,4
44,147,4
402,517,1
154,522,4
310,179,5
26,13,3
85,506,4
234,1442,3
433,653,5
125,563,5
426,219,4
386,4,4
450,98,4
270,271,3
234,743,2
238,258,3
368,79,5
296,751,1
263,188,5
413,117,5
351,52,5
22,204,5
198,1083,1
449,152,2
342,251,5
432,160,5
452,135,5
195,55,4
233,510,5
174,592,3
447,898,1
65,426,4
198,496,4
414,623,3
357,268,4
261,1225,3
413,1081,3
345,25,2
196,1107,4
39,299,3
402,1408,1
435,15,4
441,50,5
49,100,4
276,273,4
125,88,5
342,273,4
332,623,4
90,45,3
279,650,3
89,942,2
344,186,3
195,132,5
396,273,3
160,218,4
193,260,1
342,255,4
17,736,3
309,265,5
160,598,4
175,132,3
410,7,3
43,56,5
393,976,4
120,148,3
376,4,5
190,885,3
99,968,3
426,464,4
193,349,1
268,494,4
432,188,4
174,122,1
13,109,4
13,428,1
116,722,4
442,12,2
312,773,3
316,689,5
58,13,3
351,136,5
158,235,1
87,623,4
293,741,3
26,734,3
375,12,5
332,135,4
278,40,4
363,184,4
403,1253,3
255,438,2
447,265,5
232,909,3
246,176,4
358,432,5
409,629,5
446,998,4
447,1214,4
64,309,2
216,918,3
265,586,5
30,7,4
426,407,4
64,4,3
400,258,4
442,755,2
268,592,1
414,609,3
300,179,3
234,646,4
104,329,3
403,724,4
206,307,2
167,235,3
70,620,3
4,351,5
328,161,4
95,440,3
181,833,1
414,127,4
451,628,2
386,691,5
158,154,4
402,217,1
157,246,5
102,360,2
325,1120,4
376,23,4
275,867,3
200,140,4
451,181,3
306,226,3
79,1006,3
99,403,3
291,190,5
160,1,4
295,647,4
89,807,4
298,175,5
92,1001,4
358,649,4
296,1176,4
413,949,5
227,1006,4
64,52,3
432,549,3
295,89,5
296,229,3
228,271,5
317,331,4
94,161,3
319,14,3
445,1279,1
449,491,4
267,80,4
92,794,2
335,121,5
102,712,2
278,272,2
447,183,4
308,222,3
154,476,4
83,402,5
43,724,4
246,97,4
92,407,3
43,77,3
404,473,2
234,1439,4
164,237,2
328,522,3
370,701,5
270,639,3
130,294,3
193,918,2
160,50,4
436,14,5
305,186,5
429,1036,5
413,330,4
145,731,2
426,1212,2
75,408,5
402,88,3
442,1232,1
360,91,4
433,430,5
390,823,1
173,870,5
379,634,3
334,1087,3
413,64,5
26,997,3
377,480,4
433,1195,3
296,801,2
246,735,1
73,513,5
386,1501,2
48,71,3
332,317,3
403,164,5
267,228,5
18,522,4
312,731,5
382,932,2
246,265,4
130,1259,2
328,95,5
5,209,5
296,70,5
87,120,2
178,885,3
330,676,5
319,722,3
434,448,5
318,62,4
444,148,4
398,70,4
251,287,4
110,1177,4
312,406,4
94,1136,4
433,498,4
345,241,3
449,134,3
393,1,4
130,202,5
420,268,3
275,576,4
222,222,4
279,287,5
244,561,4
294,368,4
420,15,4
168,259,2
205,326,3
183,293,3
167,939,1
449,728,3
193,325,1
346,287,3
388,740,3
395,58,4
140,863,3
437,876,5
371,366,1
318,38,4
244,40,2
306,678,4
224,678,4
394,325,2
270,310,2
11,51,4
342,530,3
109,1012,2
199,979,1
43,940,3
181,147,1
258,682,4
447,1026,2
60,475,3
85,1120,4
62,755,1
359,293,3
324,520,5
176,269,4
81,222,2
95,555,1
21,325,3
413,174,5
394,183,4
129,287,1
351,211,2
406,203,5
119,281,5
224,1425,3
300,735,2
347,599,5
323,133,3
121,274,4
393,967,3
211,228,3
52,734,4
311,66,1
445,357,4
268,563,2
324,598,4
13,869,1
285,91,4
254,556,3
389,8,5
92,409,2
389,506,5
414,540,1
398,65,4
382,400,3
214,185,5
413,300,5
87,4,5
309,599,3
210,127,5
296,1199,1
384,455,1
351,732,4
90,33,4
144,932,4
419,376,2
26,916,2
422,280,2
130,68,5
71,154,3
404,738,4
420,327,3
371,709,3
119,1247,4
343,473,3
43,870,4
239,728,5
145,428,5
275,124,5
68,125,1
109,214,1
345,127,5
384,39,3
125,1049,4
390,54,4
374,164,4
265,924,3
222,70,3
258,288,2
115,77,2
402,316,5
298,56,4
402,568,1
221,400,4
211,69,3
311,400,3
395,65,3
382,518,4
298,170,5
232,269,3
130,713,3
92,452,2
324,48,3
434,688,3
392,64,5
224,11,3
200,390,4
56,369,3
351,579,5
450,248,4
27,323,2
286,338,5
115,268,3
376,157,4
332,446,3
360,549,1
106,946,3
194,180,3
72,38,3
194,941,3
181,277,2
49,410,1
354,967,5
405,258,3
92,209,5
327,1050,5
439,41,4
194,64,5
61,345,5
48,228,3
396,472,5
58,89,3
43,155,4
452,624,3
371,308,5
115,22,3
18,951,3
406,87,3
386,142,3
11,191,4
26,998,2
384,203,4
236,69,5
130,559,4
244,731,3
413,266,3
193,194,4
119,1149,5
289,734,2
305,82,4
189,812,1
388,127,5
316,784,2
340,807,4
370,100,3
324,86,2
310,204,4
312,88,5
306,283,4
268,1143,3
371,168,1
167,711,1
81,147,4
94,92,4
82,508,4
419,200,5
296,246,5
320,509,4
213,100,5
148,583,4
269,181,4
230,70,4
85,95,4
253,331,2
251,252,3
16,492,5
370,554,3
439,573,2
5,388,4
300,176,4
342,294,3
49,246,3
255,234,5
151,721,4
23,50,4
160,1062,4
272,303,4
7,648,4
371,539,1
58,120,2
402,28,4
270,482,4
300,440,4
391,228,5
311,511,4
262,1037,2
324,610,4
336,432,4
160,1005,4
298,602,4
256,1079,2
145,615,3
388,502,4
60,199,5
326,7,4
51,482,1
62,14,4
300,547,3
91,97,5
389,297,1
184,734,3
377,114,3
222,120,2
402,434,1
386,151,4
222,755,3
14,284,5
360,154,4
297,99,3
93,125,1
377,462,4
286,208,4
300,120,2
141,289,1
333,287,4
371,233,3
222,400,3
432,173,5
273,468,4
430,50,5
296,118,3
447,194,5
374,1094,3
292,914,2
433,734,5
22,862,3
222,800,3
37,938,4
62,162,4
386,251,5
445,262,4
454,182,4
235,79,4
444,234,4
451,161,4
453,175,3
6,100,5
340,160,3
394,117,3
181,682,3
332,405,4
337,1,5
422,259,1
206,311,5
376,82,4
447,892,4
414,754,3
402,192,5
96,96,4
384,55,3
62,911,2
145,788,3
258,271,5
322,9,5
337,196,4
355,59,4
125,50,5
414,1036,4
423,426,5
286,740,4
402,1567,1
296,185,5
25,274,4
24,117,4
60,1112,4
413,726,3
192,258,5
403,642,5
285,214,1
282,194,4
12,316,5
411,293,2
154,135,5
91,354,5
437,1027,5
341,100,5
267,719,4
326,618,3
430,323,2
425,341,2
60,440,4
351,494,4
341,188,4
318,156,5
407,740,2
296,817,3
64,125,2
263,22,5
174,473,4
450,246,5
125,793,3
300,22,4
413,246,4
88,876,5
448,293,5
432,185,4
286,250,3
390,311,4
184,164,3
402,1303,1
275,544,3
417,301,4
441,743,4
414,23,3
234,218,2
391,117,5
423,273,3
34,285,5
363,846,5
114,179,5
233,249,5
351,476,4
375,110,3
92,915,3
398,13,2
148,983,4
73,173,5
55,257,3
217,176,4
94,802,3
207,191,4
123,143,5
439,129,4
99,469,3
426,127,4
76,325,3
201,100,4
433,226,4
286,297,4
157,503,5
341,52,5
434,647,4
390,36,3
206,338,3
98,173,1
422,210,3
130,430,3
447,1249,4
85,250,3
363,219,5
376,269,3
377,446,3
394,652,5
358,173,5
345,713,5
303,237,2
181,976,2
444,100,5
395,152,4
160,959,1
214,338,3
325,342,4
292,739,2
391,97,4
446,281,3
42,857,4
264,665,4
436,13,3
222,215,4
248,114,5
82,1151,1
385,324,5
62,55,5
387,326,4
305,145,4
55,272,5
224,15,4
15,807,1
89,213,4
250,96,2
130,880,4
371,646,4
254,1122,3
316,142,4
186,591,4
96,79,4
309,448,3
447,64,4
449,432,3
99,272,5
306,488,3
90,509,3
65,216,4
390,797,2
447,1025,2
364,376,4
382,257,3
150,455,4
254,672,2
328,73,5
377,626,4
273,164,5
406,323,4
238,297,5
246,1054,4
97,354,5
221,76,4
311,218,2
10,144,4
447,932,5
109,377,5
246,522,4
351,131,3
310,515,5
145,238,4
253,98,5
351,684,2
455,1090,4
269,258,3
426,1017,3
378,133,5
12,281,5
13,671,3
389,863,4
52,472,4
198,655,4
262,728,3
340,1152,3
439,567,3
312,111,4
278,823,5
287,316,4
256,121,5
398,470,1
296,938,2
279,1170,2
99,336,4
194,95,3
345,98,5
96,198,5
402,931,1
164,1014,4
92,719,4
378,482,4
41,285,4
296,285,5
292,22,3
309,316,5
58,194,3
336,477,5
117,297,5
404,163,3
16,804,2
92,717,3
273,181,5
129,325,3
413,230,4
306,668,4
447,464,4
444,68,5
387,288,3
239,338,5
220,246,4
337,408,2
406,168,5
275,154,4
267,222,4
13,210,3
448,299,4
427,129,5
434,1142,5
256,740,4
296,502,5
398,162,5
434,118,2
413,54,5
294,191,5
125,1236,3
181,327,1
219,215,5
311,226,4
380,480,5
403,238,2
222,248,4
182,123,4
184,254,2
294,94,4
256,823,4
323,343,3
160,856,1
128,54,2
434,495,5
325,416,4
116,983,2
267,477,4
375,660,2
13,519,4
48,422,3
402,560,2
305,459,4
258,330,5
181,755,1
5,376,3
413,286,4
130,676,5
184,932,3
46,293,2
375,326,3
375,430,4
404,415,4
43,237,4
246,1220,1
395,390,5
447,1201,4
352,863,4
394,320,1
396,272,3
341,721,3
455,144,4
453,707,3
108,468,2
402,228,1
94,23,5
295,268,5
151,541,2
102,1226,2
312,246,5
294,142,4
343,235,3
70,193,4
63,1126,5
323,480,5
44,245,4
246,549,3
144,195,5
306,684,3
360,817,4
332,832,4
420,888,4
433,837,5
28,792,4
82,514,4
21,449,4
448,863,2
403,586,3
403,705,4
13,11,1
344,176,4
151,1098,4
403,486,3
309,477,4
76,89,4
97,202,5
1,188,3
70,186,4
409,477,4
310,705,5
396,1442,3
92,2,3
319,20,3
295,432,5
360,1063,2
246,1068,3
326,203,5
43,71,4
289,205,3
414,761,1
267,1454,2
343,1036,4
57,297,3
390,21,3
454,696,4
303,183,4
37,265,4
210,210,5
452,292,4
49,179,5
85,208,5
193,714,3
221,109,2
59,561,4
7,548,3
432,688,3
184,493,4
215,179,4
154,411,4
423,427,3
361,268,4
250,117,3
454,631,4
390,70,3
243,1267,5
343,271,5
426,26,3
222,111,3
44,176,5
224,400,4
342,300,4
447,97,4
398,656,3
300,711,4
439,38,3
391,969,5
13,834,2
42,275,1
451,483,4
419,474,4
447,754,3
376,52,4
451,481,3
376,177,4
18,911,5
345,151,3
310,604,3
404,939,3
148,204,3
325,9,5
220,317,4
315,321,2
402,536,1
35,330,4
49,219,1
101,1036,2
159,409,3
378,175,5
296,1036,2
382,87,3
56,399,5
332,1126,4
267,447,2
228,682,5
198,279,3
285,1487,4
58,32,5
343,577,5
208,186,4
6,477,4
421,9,5
246,101,2
398,225,1
298,277,3
226,250,4
1,102,2
345,223,4
423,182,2
144,650,5
367,599,4
393,320,4
454,440,4
59,506,5
82,265,4
198,452,3
128,399,1
396,397,3
402,509,1
369,285,5
447,143,5
328,70,4
334,158,3
298,390,2
183,269,3
444,870,3
404,62,3
7,510,3
83,388,2
1,69,3
320,182,5
318,50,4
382,189,5
441,896,4
348,285,5
357,420,4
341,541,1
21,921,2
130,549,4
261,302,3
89,150,5
94,8,5
447,578,4
327,914,4
364,200,4
378,49,2
402,618,1
398,496,2
218,100,4
375,172,4
234,287,3
399,48,5
330,54,4
343,126,5
158,124,4
426,461,3
390,1032,3
439,631,5
384,246,3
376,152,5
413,254,2
125,476,4
82,174,5
376,598,5
285,469,3
293,403,2
447,477,4
119,972,4
402,216,2
64,157,4
311,411,3
356,246,3
360,400,3
62,47,4
308,181,4
92,364,3
275,623,4
403,506,5
90,155,5
269,253,5
181,915,2
177,59,4
121,181,5
215,351,4
293,1121,4
423,521,4
176,296,3
402,87,1
390,223,4
404,182,4
326,222,3
459,674,5
268,100,5
447,838,3
325,1089,4
380,197,5
337,265,3
388,299,2
90,542,3
213,316,5
318,184,5
351,600,3
152,157,5
439,29,3
375,631,3
110,782,4
404,147,4
325,195,4
360,101,1
130,329,3
454,767,3
285,390,4
413,602,5
29,293,4
188,856,2
384,1188,5
270,38,2
379,709,3
30,1002,3
332,507,4
222,269,2
384,24,5
456,924,3
92,945,4
275,262,4
96,176,4
7,487,5
275,647,4
14,18,3
254,136,4
449,191,5
210,417,4
404,265,3
228,98,3
82,202,4
447,556,4
235,490,4
267,216,4
450,689,4
406,133,4
102,102,3
259,315,5
432,571,3
63,998,4
303,1093,4
374,311,5
298,1214,2
7,118,2
420,299,3
270,31,4
173,246,4
278,1097,1
395,176,4
63,255,4
38,521,1
59,227,3
315,348,3
92,73,3
389,627,5
422,1299,3
385,682,5
39,345,4
364,562,4
414,200,4
433,1505,2
406,599,4
454,192,5
7,532,3
92,473,2
43,301,4
414,131,4
94,428,4
371,210,4
247,28,5
300,1001,4
298,472,4
73,270,2
10,690,4
424,317,3
446,1183,4
389,839,4
390,321,2
194,235,2
431,403,3
221,33,4
16,7,5
413,926,5
451,87,4
243,137,3
276,284,4
360,1041,3
381,345,4
294,643,4
207,181,3
246,301,5
116,904,2
378,456,4
447,483,4
244,623,4
433,157,5
184,985,3
413,22,5
324,234,3
452,747,3
454,700,4
296,480,5
100,1238,2
394,476,4
246,577,5
296,930,2
130,218,5
7,53,5
11,12,2
296,222,4
59,699,3
455,643,4
102,347,3
322,305,5
274,226,3
85,179,4
56,64,5
194,70,3
347,193,4
119,320,4
223,330,4
453,933,4
451,1284,2
234,584,3
426,229,2
375,1096,3
457,10,3
215,227,5
129,245,2
422,320,3
32,257,4
83,1154,2
145,122,1
60,834,4
394,697,5
23,354,3
116,298,3
452,281,3
207,79,4
316,69,5
296,47,2
13,258,4
15,299,4
435,50,5
374,56,4
409,193,4
334,1218,2
398,482,4
334,916,1
102,572,3
117,1003,3
290,283,4
10,471,4
110,545,3
269,77,2
386,697,5
90,1009,5
87,90,2
13,376,1
289,510,3
285,167,5
91,521,4
381,740,4
311,537,3
422,272,4
390,202,3
75,118,3
43,51,1
208,70,3
120,125,4
294,492,5
330,174,5
186,95,3
200,731,4
367,153,2
377,299,3
20,87,5
391,420,5
449,636,3
137,592,5
241,301,3
178,39,2
204,865,3
131,284,5
59,173,5
160,409,3
44,161,4
28,258,5
433,541,3
275,198,5
274,432,3
110,420,4
453,293,1
454,363,4
403,24,3
447,2,4
234,431,3
23,109,3
21,318,3
1,170,5
433,66,5
382,1010,5
222,817,3
388,222,2
459,885,4
246,287,4
21,698,2
207,522,4
290,287,5
60,519,4
435,9,4
296,69,3
458,50,3
444,252,3
92,82,2
28,440,4
414,1532,3
204,296,5
201,653,3
103,252,2
319,190,4
22,646,4
278,404,4
13,542,1
198,198,4
434,420,5
401,326,4
449,61,1
406,522,4
5,378,1
447,237,5
244,848,5
306,479,5
362,271,4
72,7,1
178,260,1
222,1206,1
311,388,3
128,196,5
320,188,3
402,1055,1
310,369,3
418,238,5
311,23,4
168,9,1
215,176,5
168,920,3
59,748,2
371,463,5
244,949,4
382,273,2
422,445,2
200,416,4
18,658,4
59,64,5
287,344,5
177,23,5
7,99,5
145,680,4
398,154,1
189,89,5
364,234,4
119,747,1
278,156,4
322,320,4
447,39,4
246,823,1
79,1011,5
174,715,5
255,320,2
109,67,5
199,503,4
209,331,2
312,1456,4
190,534,2
151,209,4
109,173,5
92,302,4
432,341,5
263,492,5
90,604,5
454,302,5
234,1053,4
327,281,3
145,724,4
4,270,4
90,151,2
194,929,3
264,240,4
231,288,4
314,502,3
413,1001,4
83,592,2
375,949,3
94,7,4
297,506,4
92,56,5
170,287,3
432,431,2
344,566,3
189,198,4
309,579,3
275,726,1
222,316,5
414,250,4
333,331,4
456,591,3
95,190,4
13,749,3
117,179,5
406,173,3
245,21,3
247,268,4
434,719,3
230,141,4
213,199,5
116,863,3
404,179,3
298,601,4
13,234,5
329,472,3
457,325,4
18,401,4
428,870,3
344,147,4
390,467,4
95,592,3
59,568,4
386,505,3
161,307,2
432,407,5
413,213,5
311,657,3
22,660,1
275,323,3
402,420,5
70,175,3
319,45,4
360,44,3
210,916,2
456,194,3
48,642,4
251,1001,4
382,1086,5
224,363,3
90,510,5
333,258,1
325,1008,3
246,1459,2
125,471,3
395,658,2
194,100,4
64,299,3
296,53,3
447,770,3
414,77,3
1,38,3
199,1,1
249,250,4
306,213,4
314,191,5
296,2,3
345,272,5
15,916,1
134,314,4
268,1006,5
124,98,4
376,179,5
396,959,3
139,1165,4
454,243,2
222,233,2
314,275,2
96,185,5
332,935,4
137,121,5
332,526,5
337,56,5
1,9,5
215,23,3
402,1099,1
334,41,3
451,476,4
159,908,4
448,357,3
7,560,4
402,460,1
144,173,5
268,497,3
255,245,1
344,132,4
384,184,3
194,1034,2
396,93,3
50,287,4
238,125,3
320,150,4
351,784,4
382,452,4
402,227,1
207,1318,3
310,507,3
90,216,5
59,994,5
250,50,5
249,297,4
214,522,4
426,1527,2
37,68,5
180,721,5
402,197,4
250,679,1
371,120,3
43,211,4
389,246,5
454,522,5
361,866,3
402,390,4
447,807,3
144,213,4
246,750,1
344,545,4
73,59,5
342,73,3
384,1520,4
360,331,1
246,283,3
464,1006,2
270,107,1
233,504,4
149,262,1
43,277,3
130,341,4
302,293,4
435,319,5
9,275,4
394,301,5
73,135,5
328,118,5
454,1019,2
256,98,5
446,224,4
423,522,3
105,322,4
465,916,2
13,89,4
84,245,4
18,754,3
326,445,3
278,471,5
181,137,2
145,259,3
102,662,3
213,214,5
106,1017,3
447,700,4
413,956,5
306,23,5
90,955,5
207,15,4
82,97,4
345,592,3
62,702,3
91,211,2
119,52,3
222,183,4
352,355,4
99,807,2
377,568,1
160,402,3
272,313,4
116,193,4
298,288,3
130,303,4
434,166,4
419,1,3
449,27,5
64,402,3
326,590,3
94,520,5
70,402,3
454,164,4
377,524,3
420,352,3
428,321,3
62,9,4
90,612,4
337,268,5
121,784,3
455,191,5
267,561,3
181,293,2
145,763,2
179,883,2
90,489,5
223,615,2
313,458,4
360,258,3
11,742,5
292,544,3
77,133,2
447,397,3
10,82,4
109,1049,4
463,306,1
337,89,5
279,77,3
12,170,4
92,208,4
342,354,5
423,199,5
233,496,3
390,314,5
413,1461,2
102,325,2
423,646,4
90,52,5
436,242,5
326,177,3
390,99,3
402,1375,1
402,1157,1
256,578,5
90,127,4
17,117,3
357,10,5
432,721,2
271,79,5
95,527,4
74,351,3
321,238,4
434,5,2
360,552,1
386,521,3
434,214,4
10,505,5
325,666,2
249,114,5
310,1156,4
7,462,4
434,50,5
419,100,4
159,272,5
157,473,1
64,168,5
233,598,4
28,11,4
442,290,2
444,299,4
224,285,3
398,248,3
174,158,2
83,64,5
343,378,4
59,837,5
352,242,4
390,161,4
375,760,4
275,98,5
401,340,3
259,179,4
169,211,5
300,602,4
32,503,4
402,939,5
378,89,5
174,430,5
364,761,3
320,64,5
79,577,5
432,216,3
310,71,4
186,243,2
372,520,4
427,253,1
409,503,4
396,228,2
370,1102,1
94,1107,4
2,276,4
375,716,3
6,531,4
246,388,3
465,458,4
158,20,4
376,203,4
4,299,5
207,833,3
429,250,1
186,1005,5
194,487,3
81,1,4
148,429,5
413,202,4
38,112,5
195,47,5
341,460,4
375,231,3
396,361,4
423,840,4
453,445,3
298,204,4
200,58,4
257,322,5
396,67,3
75,410,2
49,1055,2
312,1217,2
434,653,4
386,955,5
13,23,5
11,168,3
115,237,2
343,196,5
37,89,4
330,106,4
275,258,5
419,355,2
293,1068,2
82,238,3
427,237,5
296,444,4
18,400,3
87,402,4
201,223,4
345,172,5
55,592,2
306,31,3
370,215,4
318,95,3
434,282,1
324,89,4
310,648,5
326,331,3
328,67,4
145,12,5
95,807,3
321,204,3
158,427,5
89,268,5
176,345,4
13,432,5
144,68,2
139,295,4
182,257,3
7,579,4
82,583,5
94,316,5
65,375,5
300,471,4
311,760,3
343,1209,3
306,491,3
291,20,2
292,26,3
457,257,2
49,218,2
434,482,4
246,250,4
399,245,1
341,355,1
413,168,5
439,586,3
346,20,5
332,111,3
243,14,3
267,29,3
455,316,4
109,1210,4
102,230,2
413,85,3
194,482,3
268,918,1
1,246,5
403,22,3
181,468,2
268,422,5
201,765,4
408,448,4
326,380,3
331,299,4
439,22,2
197,188,3
43,88,5
454,712,3
54,821,2
37,545,4
210,408,3
11,367,3
151,622,2
212,379,5
345,233,5
377,183,4
328,367,4
283,300,5
465,637,3
291,214,3
246,10,4
298,470,3
371,836,4
59,83,4
253,272,3
117,735,1
215,269,3
223,919,3
449,501,3
91,515,4
364,53,4
300,42,4
403,127,4
246,38,2
378,602,4
246,702,3
380,301,4
410,324,3
345,68,5
456,1049,1
337,45,5
434,65,4
337,179,5
18,837,3
353,324,4
174,1063,4
285,760,3
264,204,5
255,821,1
234,416,4
298,287,3
184,652,4
239,522,5
456,216,3
246,47,1
370,195,4
257,1455,2
325,147,2
17,150,5
26,410,2
2,281,4
141,748,3
270,491,5
414,428,4
204,242,5
265,237,5
144,24,4
360,441,4
22,187,5
246,441,4
13,545,4
377,609,3
194,637,2
94,154,5
42,1,5
38,200,5
276,237,4
296,270,2
341,175,5
262,964,3
328,1073,5
224,1047,3
427,542,2
215,377,3
13,533,1
38,69,5
332,174,4
447,491,4
298,343,4
233,71,5
262,1024,3
222,447,3
57,111,4
403,187,2
382,111,2
370,939,4
310,186,3
322,863,5
65,946,4
250,496,5
432,462,2
306,643,4
469,398,4
216,122,5
414,139,3
432,919,2
345,270,1
370,411,3
239,316,1
403,997,4
160,836,3
337,632,4
145,549,3
326,272,3
327,823,4
413,496,5
332,1005,3
279,158,2
371,254,3
384,400,3
268,699,2
402,1561,1
258,331,2
453,657,4
87,132,5
113,246,4
450,353,2
341,11,5
151,136,4
5,99,3
151,251,5
150,151,4
89,866,3
298,185,3
221,563,4
219,268,5
404,429,4
222,631,4
189,131,4
239,91,4
462,202,4
43,282,2
324,608,5
455,384,4
375,294,3
160,635,3
11,70,4
469,11,5
252,14,4
125,361,3
422,322,3
200,99,5
73,645,3
447,379,3
346,120,3
145,150,5
13,664,1
402,1254,1
116,1002,3
276,836,4
174,714,4
360,563,2
106,210,4
13,472,3
404,144,3
417,137,4
305,210,2
